subj	pred	obj	type	create_time	update_time
comp3141	公司注册地址	山东省青岛即墨市青威路1626号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3141	企业法人营业执照注册号	370282400006817	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3141	公司注册地址邮箱	266200	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3141	公司名称	海联金汇科技股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3142	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3142	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3142	证券简称	司 尔 特	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3142	法人代表	金国清	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3142	总经理	金政辉	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3142	代码	002538	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3142	公司注册地址	安徽省宁国经济技术开发区	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3142	企业法人营业执照注册号	342500000007690（1－1）	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3142	公司注册地址邮箱	242300	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3142	公司名称	安徽省司尔特肥业股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3143	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3143	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3143	证券简称	鸿路钢构	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3143	法人代表	王军民	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3143	总经理	王军民	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3143	代码	002541	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3143	公司注册地址	安徽省合肥市双凤工业区	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3143	企业法人营业执照注册号	340121000003533	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3143	公司注册地址邮箱	231131	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3143	公司名称	安徽鸿路钢结构(集团)股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3144	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3144	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3144	证券简称	亚太科技	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3144	法人代表	周福海	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3144	总经理	王新万	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3144	代码	002540	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3144	公司注册地址	江苏省无锡市新区坊兴路8号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3144	企业法人营业执照注册号	320200000123082	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3144	公司注册地址邮箱	214111	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3144	公司名称	江苏亚太轻合金科技股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3145	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3145	首次注册登记地点	辽宁省阜新市工商行政管理局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3145	证券简称	大金重工	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3145	法人代表	金鑫	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3145	总经理	金鑫	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3145	代码	002487	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3145	公司注册地址	辽宁省阜新市新邱区新邱大街155号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3145	企业法人营业执照注册号	210900400008996	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3145	公司注册地址邮箱	123005	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3145	公司名称	辽宁大金重工股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3146	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3146	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3146	证券简称	嘉 麟 杰	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3146	法人代表	郑小将	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3146	总经理	杨世滨	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3146	代码	002486	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3146	公司注册地址	上海市金山区亭林镇亭枫公路1918号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3146	企业法人营业执照注册号	310000400256554	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3146	公司注册地址邮箱	201504	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3146	公司名称	上海嘉麟杰纺织品股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3147	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3147	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3147	证券简称	金固股份	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3147	法人代表	孙锋峰	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3147	总经理	孙锋峰	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3147	代码	002488	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3147	公司注册地址	浙江省富阳市富春街道公园西路1181号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3147	企业法人营业执照注册号	330183000005176	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3147	公司注册地址邮箱	311400	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3147	公司名称	浙江金固股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3148	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3148	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3148	证券简称	浙江永强	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3148	法人代表	谢建勇	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3148	总经理	谢建平	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3148	代码	002489	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3148	公司注册地址	浙江省临海市前江南路1号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3148	企业法人营业执照注册号	3300001012206	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3148	公司注册地址邮箱	317004	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3148	公司名称	浙江永强集团股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3149	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3149	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3149	证券简称	*ST 墨龙	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3149	法人代表	张恩荣	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3149	总经理	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3149	代码	002490	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3149	公司注册地址	山东省寿光市文圣街999号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3149	企业法人营业执照注册号	370000400000030	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3149	公司注册地址邮箱	262700	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3149	公司名称	山东墨龙石油机械股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3150	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3150	首次注册登记地点	深圳	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3150	证券简称	万  科Ａ	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3150	法人代表	郁亮	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3150	总经理	郁亮	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3150	代码	000002	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3150	公司注册地址	深圳市盐田区大梅沙环梅路33号万科中心	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3150	企业法人营业执照注册号	深司字N24935	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3150	公司注册地址邮箱	518083	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3150	公司名称	万科企业股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3151	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3151	首次注册登记地点	深圳	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3151	证券简称	平安银行	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3151	法人代表	谢永林	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3151	总经理	胡跃飞	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3151	代码	000001	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3151	公司注册地址	深圳市罗湖区深南东路5047号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3151	企业法人营业执照注册号	440301103098545	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3151	公司注册地址邮箱	518001	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3151	公司名称	平安银行股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3152	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3152	首次注册登记地点	深圳市蛇口	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3152	证券简称	国农科技	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3152	法人代表	李林琳	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3152	总经理	李林琳	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3152	代码	000004	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3152	公司注册地址	深圳市南山区中心路（深圳湾段）3333号中铁南方总部大厦503室	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3152	企业法人营业执照注册号	4403011020145	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3152	公司注册地址邮箱	518045	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3152	公司名称	深圳中国农大科技股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3153	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3153	首次注册登记地点	深圳市工商行政管理局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3153	证券简称	世纪星源	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3153	法人代表	丁芃	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3153	总经理	郑列列	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3153	代码	000005	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3153	公司注册地址	深圳市罗湖区深南东路2017号华乐大厦3楼	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3153	企业法人营业执照注册号	100456	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3153	公司注册地址邮箱	518001	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3153	公司名称	深圳世纪星源股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3154	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3154	首次注册登记地点	广东省深圳市工商行政管理局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3154	证券简称	深振业Ａ	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3154	法人代表	赵宏伟	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3154	总经理	朱新宏	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3154	代码	000006	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3154	公司注册地址	深圳市罗湖区宝安南路2014号振业大厦B座11-17层	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3154	企业法人营业执照注册号	440301103341062	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3154	公司注册地址邮箱	518008	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3154	公司名称	深圳市振业(集团)股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3155	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3155	首次注册登记地点	深圳市华强北路赛格工业大厦五楼	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3155	证券简称	全 新 好	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3155	法人代表	袁坚	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3155	总经理	智德宇	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3155	代码	000007	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3155	公司注册地址	深圳市福田区梅林街道梅康路8号理想时代大厦6楼	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3155	企业法人营业执照注册号	19217870－X	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3155	公司注册地址邮箱	518049	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3155	公司名称	深圳市全新好股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3156	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3156	首次注册登记地点	深圳市人民政府	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3156	证券简称	神州高铁	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3156	法人代表	王志全	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3156	总经理	钟岩	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3156	代码	000008	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3156	公司注册地址	北京市海淀区高梁桥斜街59号院1号楼16层1606	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3156	企业法人营业执照注册号	440301106550162	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3156	公司注册地址邮箱	100044	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3156	公司名称	神州高铁技术股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3157	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3157	首次注册登记地点	深圳市宝安县城	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3157	证券简称	中国宝安	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3157	法人代表	陈政立	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3157	总经理	陈政立	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3157	代码	000009	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3157	公司注册地址	深圳市笋岗东路1002号宝安广场A座28-29层	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3157	企业法人营业执照注册号	深司字N24011	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3157	公司注册地址邮箱	518020	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3157	公司名称	中国宝安集团股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3158	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3158	首次注册登记地点	北京市工商行政管理局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3158	证券简称	美丽生态	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3158	法人代表	贾明辉	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3158	总经理	郑方	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3158	代码	000010	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3158	公司注册地址	深圳市宝安区西乡街道宝安桃花源科技创新主园A栋孵化大楼321-322室	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3158	企业法人营业执照注册号	440301104570732	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3158	公司注册地址邮箱	518102	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3158	公司名称	深圳美丽生态股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3159	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3159	首次注册登记地点	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3159	证券简称	深物业Ａ	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3159	法人代表	陈玉刚	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3159	总经理	魏志	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3159	代码	000011	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3159	公司注册地址	深圳市人民南路国贸大厦39、42层	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3159	企业法人营业执照注册号	19217413-5	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3159	公司注册地址邮箱	518014	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3159	公司名称	深圳市物业发展(集团)股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3160	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3160	首次注册登记地点	深圳市蛇口工业区工业六路一号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3160	证券简称	南  玻Ａ	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3160	法人代表	陈琳	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3160	总经理	--	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3160	代码	000012	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3160	公司注册地址	深圳市蛇口工业六路一号南玻大厦	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3160	企业法人营业执照注册号	工商外企股粤深总字第100482号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3160	公司注册地址邮箱	518067	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3160	公司名称	中国南玻集团股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3161	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3161	首次注册登记地点	深圳市罗湖区布心路金威啤酒厂南侧	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3161	证券简称	沙河股份	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3161	法人代表	陈勇	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3161	总经理	温毅	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3161	代码	000014	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3161	公司注册地址	深圳市南山区白石路2222号沙河世纪楼	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3161	企业法人营业执照注册号	440301103328719	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3161	公司注册地址邮箱	518053	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3161	公司名称	沙河实业股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3162	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3162	首次注册登记地点	深圳市工商行政管理局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3162	证券简称	深中华Ａ	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3162	法人代表	李海	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3162	总经理	李海	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3162	代码	000017	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3162	公司注册地址	深圳市布心路3008号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3162	企业法人营业执照注册号	440301501122085	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3162	公司注册地址邮箱	518020	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3162	公司名称	深圳中华自行车(集团)股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3163	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3163	首次注册登记地点	深圳市	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3163	证券简称	深康佳Ａ	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3163	法人代表	刘凤喜	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3163	总经理	周彬	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3163	代码	000016	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3163	公司注册地址	深圳市南山区粤海街道科技园科技南十二路28号康佳研发大厦15-24层	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3163	企业法人营业执照注册号	440301501121863	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3163	公司注册地址邮箱	518057	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3163	公司名称	康佳集团股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3164	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3164	首次注册登记地点	深圳	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3164	证券简称	神州长城	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3164	法人代表	陈略	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3164	总经理	田威	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3164	代码	000018	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3164	公司注册地址	深圳市大鹏新区葵涌街道白石岗葵鹏路26号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3164	企业法人营业执照注册号	440301501131182	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3164	公司注册地址邮箱	518119	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3164	公司名称	神州长城股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3165	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3165	首次注册登记地点	深圳市福田区华发北路411栋	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3165	证券简称	深华发Ａ	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3165	法人代表	李中秋	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3165	总经理	李中秋	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3165	代码	000020	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3165	公司注册地址	深圳市福田区华发北路411幢	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3165	企业法人营业执照注册号	440301501120670	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3165	公司注册地址邮箱	518031	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3165	公司名称	深圳中恒华发股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3166	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3166	首次注册登记地点	深圳市工商行政管理局	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3166	证券简称	深深宝Ａ	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3166	法人代表	郑煜曦	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3166	总经理	颜泽松	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3166	代码	000019	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3166	公司注册地址	深圳市南山区粤海街道学府路科技园南区软件产业基地4栋B座8层	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3166	企业法人营业执照注册号	440301103223954	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3166	公司注册地址邮箱	518057	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3166	公司名称	深圳市深宝实业股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3167	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3167	首次注册登记地点	深圳市福田区彩田路（北）开发大厦	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3167	证券简称	深 科 技	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3167	法人代表	谭文鋕	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3167	总经理	郑国荣	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3167	代码	000021	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3167	公司注册地址	深圳市福田区彩田路7006号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3167	企业法人营业执照注册号	企股粤深总字第111183号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3167	公司注册地址邮箱	518035	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3167	公司名称	深圳长城开发科技股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3168	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3168	首次注册登记地点	深圳市赤湾	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3168	证券简称	深赤湾Ａ	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3168	法人代表	白景涛	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3168	总经理	刘彬	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3168	代码	000022	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3168	公司注册地址	深圳市南山区招商街道赤湾石油大厦八楼	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3168	企业法人营业执照注册号	企股粤深总字第102793	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3168	公司注册地址邮箱	518067	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3168	公司名称	深圳赤湾港航股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3169	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3169	首次注册登记地点	深圳市宝安路鸡枝下	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3169	证券简称	深天地Ａ	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3169	法人代表	杨国富	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3169	总经理	展海波	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3169	代码	000023	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3169	公司注册地址	深圳市高新技术产业园北区朗山路东物商业大楼10楼	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3169	企业法人营业执照注册号	深司字N24005号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3169	公司注册地址邮箱	518057	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3169	公司名称	深圳市天地(集团)股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3170	行业	医药	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3170	首次注册登记地点	深圳市罗湖区水贝二路104号	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3170	证券简称	特  力Ａ	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3170	法人代表	吕航	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3170	总经理	丁辉	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3170	代码	000025	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3170	公司注册地址	深圳市罗湖区水贝二路特力大厦三楼	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3170	企业法人营业执照注册号	4403011014789	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3170	公司注册地址邮箱	518020	property	2017-10-24 10:52:16	2017-10-24 10:52:16
comp3170	公司名称	深圳市特力(集团)股份有限公司	property	2017-10-24 10:52:16	2017-10-24 10:52:16
