:ID	:LABEL	create_time	update_time	industry	first_register_addr	security_short_name	legal_entity	manager	code	company_address	register_number	zipcode	company_name
comp3171	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	飞亚达Ａ	黄勇峰	陈立彬	000026	深圳市南山区高新南一道飞亚达科技大厦	440301103196089	518057	飞亚达(集团)股份有限公司
comp3172	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市	深圳能源	熊佩锦	王平洋	000027	深圳市福田区深南中路2068号华能大厦5，33，35-36，38-41层	440301103073440	518031	深圳能源集团股份有限公司
comp3173	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	国药一致	林兆雄	林兆雄	000028	深圳市福田区八卦四路15号一致药业大楼	440301103040048	518029	国药集团一致药业股份有限公司
comp3174	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商局	深深房Ａ	周建国	陈茂政	000029	深圳市人民南路深房广场45-48楼	440301103225878	518001	深圳经济特区房地产(集团)股份有限公司
comp3175	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	中国广东省深圳市华强北路	富奥股份	甘先国	甘先国	000030	吉林省长春汽车经济技术开发区东风南街777号	440000000067379	130011	富奥汽车零部件股份有限公司
comp3176	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市	中粮地产	周政	曹荣根	000031	深圳市宝安区新安街道3区龙井二路3号中粮地产集团中心第1层101室	4403011027398	518101	中粮地产(集团)股份有限公司
comp3177	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	神州数码	郭为	郭为	000034	深圳市南山区粤海街道科发路8号金融基地1栋11楼E1	19218259-X	518057	神州数码集团股份有限公司
comp3178	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳	深桑达Ａ	周剑	徐效臣	000032	深圳市南山区科技园科技路1号桑达科技大厦15-17楼	4403011000022	518057	深圳市桑达实业股份有限公司
comp3179	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	华联控股	董炳根	李云	000036	深圳市深南中路2008号华联大厦11层	4403011042508	518031	华联控股股份有限公司
comp3180	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	蛇口区工商行政管理局	中国天楹	严圣军	曹德标	000035	江苏省海安县城黄海大道(西)268号2幢	4403011015154	226600	中国天楹股份有限公司
comp3181	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市南山区南山角咀	深南电Ａ	李新威	陈玉辉	000037	深圳市南山区月亮湾大道2097号	企股合粤深总字第101591号	518054	深圳南山热电股份有限公司
comp3182	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市华侨城东部工业区	深 大 通	郝亮	马炬	000038	深圳市南山区沙河街道恩平街华侨城东部工业区东E4栋	深司字N84946	518053	深圳大通实业股份有限公司
comp3183	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市罗湖区晒布路2号	东旭蓝天	朱胜利	朱胜利	000040	深圳市罗湖区东门中路1011号鸿基大厦25-27楼	440301104155082	518001	东旭蓝天新能源股份有限公司
comp3184	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	中集集团	王宏	麦伯良	000039	深圳市南山蛇口工业区港湾大道2号中集研发中心8楼	企股粤深总字第101157号	518067	中国国际海运集装箱(集团)股份有限公司
comp3185	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市福田区白沙岭百花村百花五路长源楼	中洲控股	姚日波	姚日波	000042	深圳市福田区百花五路长源楼	440301103813177	518028	深圳市中洲投资控股股份有限公司
comp3186	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	中航地产	石正林	钟宏伟	000043	深圳市福田区振华路163号飞亚达大厦六楼	440301103009475	518031	中航地产股份有限公司
comp3187	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市福田区华强北路3号深纺大厦六楼	深纺织Ａ	朱军	朱梅柱	000045	深圳市福田区华强北路3号深纺大厦6楼	4403011013060	518031	深圳市纺织(集团)股份有限公司
comp3188	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳	泛海控股	卢志强	韩晓生	000046	北京市东城区建国门内大街28号民生金融中心C座22层	440301013197	100005	泛海控股股份有限公司
comp3189	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	康 达 尔	罗爱华	季圣智	000048	深圳市罗湖区深南东路1086号集浩大厦二、三楼	4403011014310	518003	深圳市康达尔(集团)股份有限公司
comp3190	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	德赛电池	刘其	何文彬	000049	深圳市南山区高新科技园南区高新南一道德赛科技大厦东座26楼	深司字N30611	518057	深圳市德赛电池科技股份有限公司
comp3191	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳	深天马Ａ	陈宏良	刘静瑜	000050	深圳市深南中路中航苑航都大厦22层南	440301102857845	518031	天马微电子股份有限公司
comp3192	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	方大集团	熊建明	熊建明	000055	深圳市高新技术产业园南区科技南十二路方大科技大厦	440301501124785	518057	方大集团股份有限公司
comp3193	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市福田区华强北路宝华科技大厦16楼	深 赛 格	王宝	刘志军	000058	深圳市福田区华强北路群星广场A座三十一楼	440301103573251	518028	深圳赛格股份有限公司
comp3194	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	广东省深圳市	皇庭国际	郑康豪	陈小海	000056	深圳市福田区金田路2028号皇岗商务中心58楼03单元	4403011016891	518048	深圳市皇庭国际企业股份有限公司
comp3195	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市深南中路13号新城大厦西座11楼	华锦股份	李春建	李春建	000059	辽宁省盘锦市双台子区红旗大街	2100001051272	124021	北方华锦化学工业股份有限公司
comp3196	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	中金岭南	马建华	余刚	000060	深圳市福田区车公庙深南大道6013号中国有色大厦24-26楼	深司字N42863	518040	深圳市中金岭南有色金属股份有限公司
comp3197	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	深圳华强	胡新安	胡新安	000062	深圳市福田区华强北路华强广场A座5楼	440301103234346	518028	深圳华强实业股份有限公司
comp3198	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市爱国路一号外贸轻工大厦15楼	农 产 品	蔡颖	胡翔海	000061	深圳市罗湖区东晓街道布吉路1019号农产品批发市场第一层	深司字N26896	518019	深圳市农产品股份有限公司
comp3199	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	广东省深圳市罗湖区莲塘鹏基工业区710栋6层	中兴通讯	殷一民	赵先明	000063	深圳市南山区高新技术产业园科技南路中兴通讯大厦	440301103852869	518057	中兴通讯股份有限公司
comp3200	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	陕西省工商行政管理局	烽火电子	唐大楷	张光旭	000561	陕西省宝鸡市清姜路72号	610000100276667	721006	陕西烽火电子股份有限公司
comp3201	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	陕西省西安市环城东路南段8号	陕国投Ａ	薛季民	姚卫东	000563	陕西省西安市高新区科技路50号金桥国际广场C座	6100001005455	710075	陕西省国际信托股份有限公司
comp3202	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	中国·西安	供销大集	何家福（代）	何家福	000564	陕西省西安市解放路103号	610100100012377	710005	供销大集集团股份有限公司
comp3203	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	重庆市九龙坡区石坪桥正街121号	渝三峡Ａ	苏中俊	毕胜	000565	重庆市江津区德感工业园区	5000001804194	402284	重庆三峡油漆股份有限公司
comp3204	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	海南省工商行政管理局	海南海药	刘悉承	王海帆	000566	海南省海口市秀英区南海大道192号	460000000147194	570311	海南海药股份有限公司
comp3205	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	海南省工商行政管理局	海德股份	郭怀保	费志冰	000567	海南省海口市海德路5号	4600001003467	570206	海南海德实业股份有限公司
comp3206	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	常州市工商行政管理局	苏常柴Ａ	史新昆	张新	000570	江苏省常州市怀德中路123号	320400000004012	213002	常柴股份有限公司
comp3207	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	四川省泸州市工商行政管理局	泸州老窖	刘淼	林锋	000568	四川省泸州市国窖广场	510500000018123	646000	泸州老窖股份有限公司
comp3208	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	海南省工商行政管理局	新大洲Ａ	王磊	杜树良	000571	海南省海口市桂林洋开发区	460000000143588	571127	新大洲控股股份有限公司
comp3209	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	东莞市工商行政管理局	粤宏远Ａ	周明轩	钟振强	000573	广东省东莞市南城区宏远工业区	4419001007953	523087	东莞宏远工业区股份有限公司
comp3210	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	海南省工商行政管理局	海马汽车	孙忠春	孙忠春	000572	海南省海口市金盘工业区金盘路12-8号	460000000005290	570216	海马汽车集团股份有限公司
comp3211	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	广东省工商行政管理局	广东甘化	施永晨	施永晨	000576	广东省江门市甘化路56号	440000000046621	529030	江门甘蔗化工厂(集团)股份有限公司
comp3212	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	无锡市人民西路107号	威孚高科	陈学军	王晓东	000581	江苏省无锡国家高新技术产业开发区华山路5号	320200000014926	214028	无锡威孚高科技集团股份有限公司
comp3213	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	广西北海市海角路145号	北部湾港	周小溪	陈斯禄	000582	广西壮族自治区北海市海角路145号	450500000011969	536000	北部湾港股份有限公司
comp3214	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	成都市蜀都大道暑袜北三街20号	哈工智能	乔徽	乔徽	000584	江苏省江阴市临港街道双良路15号	510100000048474	214444	江苏哈工智能机器人股份有限公司
comp3215	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	中国沈阳	东北电气	苏江华	李瑞	000585	江苏省常州市新北区太湖东路9号4幢23层	企股辽沈总字第111001448号	213000	东北电气发展股份有限公司
comp3216	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	中国四川省成都市府青路一段34号	汇源通信	罗劲	方程	000586	四川省成都市高新西区西芯大道5号	510000000124943	611731	四川汇源光通信股份有限公司
comp3217	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	黑龙江省工商行政管理局	金洲慈航	朱要文	何玉水	000587	黑龙江省伊春市伊春区青山中大街118号	230000100000347	153000	金洲慈航集团股份有限公司
comp3218	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	贵阳市	黔轮胎Ａ	马世春	何宇平	000589	贵州省贵阳市百花大道41号	5200001202715	550008	贵州轮胎股份有限公司
comp3219	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	成都市工商行政管理局	高新发展	栾汉忠(代)	栾汉忠	000628	四川省成都市高新技术产业开发区	510109000029048	610041	成都高新发展股份有限公司
comp3220	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	长春市工商行政管理局	顺发恒业	管大源	沈志军	000631	吉林省长春市前进大街3055号南湖新村办公楼201室	220101010011625	130012	顺发恒业股份公司
comp3221	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	铜陵市淮河北路	铜陵有色	杨军	蒋培进	000630	安徽省铜陵市长江西路	14897364-2	244001	铜陵有色金属集团股份有限公司
comp3222	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	三木集团	卢少辉	高旭斌	000632	福建省福州市开发区君竹路162号	3500001001723	350015	福建三木集团股份有限公司
comp3223	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	沈阳	合金投资	康莹	康莹	000633	新疆维吾尔自治区和田地区和田市北京工业园区杭州大道2号电子产业园102室	2101321100675（1-1）	848099	新疆合金投资股份有限公司
comp3224	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	银川市自治区工商行政管理局	英 力 特	宗维海	徐安龙	000635	宁夏回族自治区石嘴山市惠农区钢电路	6400001201316	753202	宁夏英力特化工股份有限公司
comp3225	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	广东省肇庆市端州三路	风华高科	幸建超	王金全	000636	广东省肇庆市风华路18号风华电子工业城	4400001001279	526020	广东风华高新科技股份有限公司
comp3226	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	茂化实华	范洪岩	曹光明	000637	广东省茂名市官渡路162号	4409001000885	525000	茂名石化实华股份有限公司
comp3227	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	辽宁省沈阳市和平区南四马路28号	万方发展	张晖	刘戈林	000638	辽宁省沈阳市和平区中华路126号	--	110001	万方城镇投资发展股份有限公司
comp3228	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	湖南省株洲市车站路1号	西王食品	王棣	王辉	000639	山东省滨州市邹平县西王工业园	4300001003983	256209	西王食品股份有限公司
comp3229	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	珠海市北岭工业区	格力电器	董明珠	董明珠	000651	广东省珠海市前山金鸡西路	4400001008614	519070	珠海格力电器股份有限公司
comp3230	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	江西省工商行政管理局	仁和药业	梅强	张威	000650	江西省南昌市高新开发区京东北大道399号	360000110002125	330096	仁和药业股份有限公司
comp3231	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	泰达股份	胡军	--	000652	天津市开发区第三大街16号	1200001001114	300457	天津泰达股份有限公司
comp3232	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	淄博	金岭矿业	刘远清	孙瑞斋	000655	山东省淄博市张店区中埠镇	3700001805174	255081	山东金岭矿业股份有限公司
comp3233	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	金科股份	蒋思海	蒋思海	000656	重庆市江北区复盛镇正街（政府大楼）	500000000007018	401121	金科地产集团股份有限公司
comp3234	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	海南省工商行政管理局	中钨高新	李仲泽	谢康德	000657	海南省海口市龙昆北路2号珠江广场帝都大厦18楼	460000000149454	570125	中钨高新材料股份有限公司
comp3235	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	珠海市	*ST 中富	刘锦钟	张海滨	000659	广东省珠海市保税区1号地三号厂房201号	440400400015843	519030	珠海中富实业股份有限公司
comp3236	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	广西梧州市工商行政管理	天夏智慧	陈国民	夏建统	000662	广西壮族自治区梧州市新兴二路137	4500001000901	543002	天夏智慧城市科技股份有限公司
comp3237	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	吉林省长春市	长春高新	杨占民	杨占民	000661	吉林省长春市同志街2400号火炬大厦五层	220107010000675	130021	长春高新技术产业(集团)股份有限公司
comp3238	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市宝安区宝城34区	北方国际	王粤涛	王粤涛	000065	北京市丰台区南四环西路188号总部基地12区47号楼3层(301、302)	4403011035404	100071	北方国际合作股份有限公司
comp3239	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	中国长城	靳宏荣	陈小军	000066	深圳南山区科技园长城计算机大厦	4403011015247	518057	中国长城科技集团股份有限公司
comp3240	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	广东省深圳市	华控赛格	黄俞	邢春琪	000068	深圳市大工业区兰竹大道以北CH3主厂房	440301501134424	518118	深圳华控赛格股份有限公司
comp3241	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商局	华侨城Ａ	段先念	王晓雯	000069	深圳市南山区华侨城指挥部大楼 103、105、107、111、112 室	440301103282083	518053	深圳华侨城股份有限公司
comp3242	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	特发信息	蒋勤俭	蒋勤俭	000070	深圳市南山区高新区中区科丰路2号特发信息港大厦B栋18楼	深司字N53547	518057	深圳市特发信息股份有限公司
comp3243	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市南山区南油大道海王大厦26层	海王生物	张思民	刘占军	000078	深圳市南山区科技中三路1号海王银河科技大厦24层	440301102909015	518057	深圳市海王生物工程股份有限公司
comp3244	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市	盐 田 港	乔宏伟	黄黎忠	000088	深圳市盐田区盐田港海港大厦十七层--二十层	27936301-9	518081	深圳市盐田港股份有限公司
comp3245	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市工商行政管理局	深圳机场	罗育德	陈繁华	000089	深圳市宝安区宝安机场T3商务区配套写字楼A栋	深司字N41408	518128	深圳市机场股份有限公司
comp3246	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳	天健集团	辛杰	宋扬	000090	深圳市福田区滨河大道5020号证券大厦21楼	深司字N29105	518033	深圳市天健(集团)股份有限公司
comp3247	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	深圳市蛇口新街蛇口大厦六楼	广聚能源	张桂泉	李洪生	000096	深圳市南山区海德三道天利中央商务广场22楼	440301103152424	518054	深圳市广聚能源股份有限公司
comp3248	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	中信海直	蒲坚	王鹏	000099	深圳市罗湖区解放西路188号	1000001003124	518028	中信海洋直升机股份有限公司
comp3249	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	广东省惠州市仲恺高新技术开发区十九号小区	TCL 集团	李东生	薄连明	000100	广东省惠州市仲恺高新技术开发区十九号小区	440000000011990	516001	TCL集团股份有限公司
comp3250	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	惠州市麦地路63号10楼	宜华健康	陈奕民	刘壮青	000150	广东省汕头市澄海区文冠路北侧	440000000016442	515800	宜华健康医疗股份有限公司
comp3251	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	国家工商行政管理局	中成股份	刘艳	张晖	000151	北京市丰台区南四环西路188号二区8号楼	100000000031304	100070	中成进出口股份有限公司
comp3252	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	丰原药业	何宏满	卢家和	000153	安徽省无为县北门外大街108号	340000000005174	238300	安徽丰原药业股份有限公司
comp3253	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	湖南省工商行政管理局	华数传媒	王健儿	--	000156	浙江省杭州市滨江区江南大道3850号创新大厦15楼1505室	430000000052069	310053	华数传媒控股股份有限公司
comp3254	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	湖南省衡阳市罗金桥1号	启迪古汉	王书贵	但铭	000590	湖南省衡阳市高新区杨柳路33号	430000000032950	421001	启迪古汉集团股份有限公司
comp3255	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	重庆市工商行政管理局	太 阳 能	曹华斌	张会学	000591	重庆市渝中区解放西路1号	5000001801831	400012	中节能太阳能股份有限公司
comp3256	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	四川省成都市	大通燃气	李占通	刘强	000593	四川省成都市建设路55号	510100000052625	610051	四川大通燃气开发股份有限公司
comp3257	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	福州市华林路312号	平潭发展	刘平山	丁湋	000592	福建省福州市平潭综合实验区金井湾片区商务营运中心	350000100010271	350400	中福海峡(平潭)发展股份有限公司
comp3258	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	宁夏回族自治区工商行政管理局	*ST 宝实	赵立宝	周家锋	000595	宁夏回族自治区银川市西夏区北京西路630号	6400001201618	750021	宝塔实业股份有限公司
comp3259	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	安徽省工商行政管理局	古井贡酒	梁金辉	周庆伍	000596	安徽省亳州市古井镇	340000400001632	236820	安徽古井贡酒股份有限公司
comp3260	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	沈阳市工商行政管理局	东北制药	魏海军	汲涌	000597	辽宁省沈阳经济技术开发区昆明湖街8号	210100000035297	110027	东北制药集团股份有限公司
comp3261	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	兴蓉环境	李本文	李勇刚	000598	四川省成都市青羊区苏坡乡万家湾村	620000000016003	610041	成都市兴蓉环境股份有限公司
comp3262	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	青岛市工商行政管理局	青岛双星	柴永森	李勇	000599	山东省青岛市黄岛区月亮湾路1号	3702001805418	266000	青岛双星股份有限公司
comp3263	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	河北省工商行政管理局	建投能源	米大斌	徐贵林	000600	河北省石家庄市裕华西路9号裕园广场A座	13000010004951	050051	河北建投能源投资股份有限公司
comp3264	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	广东省韶关市工业市路8号	韶能股份	陈来泉	肖南贵	000601	广东省韶关市武江区沿江路16号	440200000001466	512026	广东韶能集团股份有限公司
comp3265	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	广东省揭西县工商行政管理局	盛达矿业	马江河	王学武	000603	北京市大兴区瀛海镇京福路瀛海段1号	500000000000897	100076	盛达矿业股份有限公司
comp3266	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	国家工商行政管理局	渤海股份	江波	李瑾	000605	北京市顺义区中关村科技园区顺义园临空二路1号	110000009775625	101302	渤海水业股份有限公司
comp3267	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	青海省西宁市	神州易桥	彭聪	彭聪	000606	青海省西宁市东兴路19号	630000100006984	810015	神州易桥信息服务股份有限公司
comp3268	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	重庆市工商行政管理局	华媒控股	董悦	张剑秋	000607	浙江省杭州市下城区体育场路218号	500000000005123	310041	浙江华媒控股股份有限公司
comp3269	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	广西北流市城郊老虎冲	阳光股份	唐军	杨宁	000608	广西壮族自治区南宁市江南路230号南宁经济技术开发区	企股桂总字第450000400001362号	530031	阳光新业地产股份有限公司
comp3270	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	北京市工商行政管理局	绵石投资	郑宽	郑宽	000609	北京市丰台区科学城海鹰路1号院6号楼5层	1100001501660（1-1）	100070	北京绵石投资集团股份有限公司
comp3271	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	西安市东大街315号	西安旅游	谢平伟	王伟	000610	陕西省西安市碑林区南二环西段27号旅游大厦7层10701号	6101001400447	710061	西安旅游股份有限公司
comp3272	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	天首发展	邱士杰	王光	000611	内蒙古包头市青山区钢铁大街7号正翔国际广场B6号楼	150000000001512	014030	内蒙古天首科技发展股份有限公司
comp3273	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	永安市工商局	永安林业	吴景贤	董永平	000663	福建省永安市燕江东路819号	15818718-6	366000	福建省永安林业(集团)股份有限公司
comp3274	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	武汉市工商行政管理局	湖北广电	--	毕华	000665	湖北省武汉经济技术开发区工业区	420100000119712	430056	湖北省广播电视信息网络股份有限公司
comp3275	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	中国山西太原	经纬纺机	叶茂新	姚育明	000666	北京市北京经济技术开发区永昌中路8号	110000450005710	100176	经纬纺织机械股份有限公司
comp3276	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	云南省工商行政管理局	美好置业	汤国强	汤国强	000667	云南省昆明市国防路129号恒安写字楼5楼	530000000006503	650031	美好置业集团股份有限公司
comp3277	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	湖北省工商行政管理局	盈 方 微	陈志成	李元	000670	湖北省荆州市沙市区北京西路440号	420000000011292	434000	盈方微电子股份有限公司
comp3278	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	荣丰控股	王征	王焕新	000668	上海市浦东新区浦东大道1200号1908室	420100000040813	200135	荣丰控股集团股份有限公司
comp3279	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	吉林省工商行政管理局	金鸿控股	陈义和	刘辉	000669	吉林省吉林市高新区恒山西路108号	220000000098225	132013	金鸿控股集团股份有限公司
comp3280	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	甘肃省工商行政管理局	上峰水泥	俞锋	俞锋	000672	甘肃省白银市白银区五一街8号	620000000000783	730900	甘肃上峰水泥股份有限公司
comp3281	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	山西省大同市口泉	当代东方	王春芳	彭志宏	000673	山西省大同市口泉	1400001005222	037001	当代东方投资股份有限公司
comp3282	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	福建省工商行政管理局	阳 光 城	林腾蛟	张海民	000671	福建省福州经济技术开发区星发路8号	350000100012308	350015	阳光城集团股份有限公司
comp3283	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	河南省工商行政管理局	智度股份	赵立仁	熊贵成	000676	河南省郑州市高新技术产业开发区玉兰街101号	4100001002920	450001	智度科技股份有限公司
comp3284	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	山东省潍坊市寒亭区工商行政管理局	恒天海龙	孙健	孙健	000677	山东省潍坊市寒亭区海龙路555号	370000018016454	261100	恒天海龙股份有限公司
comp3285	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	湖北襄樊市轴承路1号	襄阳轴承	高少兵	张雷	000678	湖北省襄阳市襄城区轴承路1号	4200001100014	441022	襄阳汽车轴承股份有限公司
comp3286	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	山东省工商行政管理局	山推股份	张秀文	李殿和	000680	山东省济宁市高新区327国道58号	370000018047901	272073	山推工程机械股份有限公司
comp3287	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	大连市人民路91号	大连友谊	熊强	李剑	000679	辽宁省大连市中山区七一街1号	210200000006827	116001	大连友谊(集团)股份有限公司
comp3288	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	江苏省常州市清潭荆川南路	视觉中国	廖杰	梁军	000681	江苏武进经济开发区绿杨路2号	企股苏常总字第000369号	213149	视觉(中国)文化发展股份有限公司
comp3289	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	山东省工商行政管理局	东方电子	丁振华	林培明	000682	山东省烟台市芝罘区机场路2号	370000018075921	264000	东方电子股份有限公司
comp3290	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	内蒙古东胜市	远兴能源	宋为兔	梁润彪	000683	内蒙古自治区鄂尔多斯市东胜区伊煤南路14号创业大厦B座16层	150000000000788	017000	内蒙古远兴能源股份有限公司
comp3291	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	--	中联重科	詹纯新	何建明	000157	湖南省长沙市银盆南路361号	430000400000198	410013	中联重科股份有限公司
comp3292	Company	2017-10-23 19:47:36	2017-10-23 19:47:36	医药	河北省石家庄市和平东路183 号	常山股份	肖荣智	李锋	000158	河北省石家庄市和平东路183号	130000000009920	050011	石家庄常山北明科技股份有限公司
