:START_ID	:END_ID	:TYPE	create_time	update_time	title	
comp2809	pers150	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp3204	pers17	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副董事长
comp1537	pers570	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董秘(代),总经理,董事长
comp2029	pers420	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事会主席
comp1519	2017-10-23 19:47:36	isManagedBy	2017-10-23 19:47:36	pers86	独立董事
comp3302	pers71	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp1297	pers746	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总经理,董事长
comp2742	pers131	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事长
comp3260	pers62	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp3380	pers37	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	职工监事
comp2776	pers241	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	财务总监,副总经理,董事
comp1792	pers473	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董秘
comp1009	pers810	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp3380	pers32	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
comp2748	pers139	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总经理,董事长
comp2133	pers613	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总经理,董事长
comp1509	pers533	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp1736	pers475	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,董事
comp1519	pers540	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事会副主席
comp3237	pers4	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp3008	pers124	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	总经理,董事
comp3204	pers19	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,董事
comp2629	pers181	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp3024	pers82	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,财务总监
comp1199	pers641	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	高级副总裁
comp1895	pers410	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2182	pers387	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理,财务总监
comp2111	pers605	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总裁,董秘
comp2629	pers177	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事长
comp2182	pers386	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事
comp3267	pers27	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	独立董事
comp2748	pers143	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	监事会主席
comp569	pers826	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	副总经理
comp2748	pers140	isManagedBy	2017-10-23 19:47:36	2017-10-23 19:47:36	董事
